# number of rays:      11
# iteration   EID   ray    X              A              Y              B              T              D
         1     4     10  0.1036092E-02  0.2667273E-03  0.0000000E+00  0.0000000E+00  0.1692745E-02  0.1000000E-02

         1     5      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     5      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     5      2  0.1619276E-02  0.4601409E-04  0.0000000E+00  0.0000000E+00 -0.3824494E-03  0.0000000E+00
         1     5      3  0.2428946E-02  0.6901931E-04  0.0000000E+00  0.0000000E+00 -0.5736889E-03  0.0000000E+00
         1     5      4  0.3238636E-02  0.9202330E-04  0.0000000E+00  0.0000000E+00 -0.7649383E-03  0.0000000E+00
         1     5      5  0.4048348E-02  0.1150261E-03  0.0000000E+00  0.0000000E+00 -0.9561976E-03  0.0000000E+00
         1     5      6  0.4858081E-02  0.1380276E-03  0.0000000E+00  0.0000000E+00 -0.1147467E-02  0.0000000E+00
         1     5      7  0.5667834E-02  0.1610280E-03  0.0000000E+00  0.0000000E+00 -0.1338746E-02  0.0000000E+00
         1     5      8  0.6477609E-02  0.1840271E-03  0.0000000E+00  0.0000000E+00 -0.1530035E-02  0.0000000E+00
         1     5      9  0.7287405E-02  0.2070250E-03  0.0000000E+00  0.0000000E+00 -0.1721334E-02  0.0000000E+00
         1     5     10  0.1076080E-02  0.2667273E-03  0.0000000E+00  0.0000000E+00  0.1725351E-02  0.1000000E-02

         1     6      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     6      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     6      2  0.1630780E-02  0.4601409E-04  0.0000000E+00  0.0000000E+00 -0.3824495E-03  0.0000000E+00
         1     6      3  0.2446200E-02  0.6901931E-04  0.0000000E+00  0.0000000E+00 -0.5736892E-03  0.0000000E+00
         1     6      4  0.3261642E-02  0.9202330E-04  0.0000000E+00  0.0000000E+00 -0.7649389E-03  0.0000000E+00
         1     6      5  0.4077104E-02  0.1150261E-03  0.0000000E+00  0.0000000E+00 -0.9561985E-03  0.0000000E+00
         1     6      6  0.4892588E-02  0.1380276E-03  0.0000000E+00  0.0000000E+00 -0.1147468E-02  0.0000000E+00
         1     6      7  0.5708091E-02  0.1610280E-03  0.0000000E+00  0.0000000E+00 -0.1338748E-02  0.0000000E+00
         1     6      8  0.6523616E-02  0.1840271E-03  0.0000000E+00  0.0000000E+00 -0.1530037E-02  0.0000000E+00
         1     6      9  0.7339161E-02  0.2070250E-03  0.0000000E+00  0.0000000E+00 -0.1721337E-02  0.0000000E+00
         1     6     10  0.1142726E-02  0.2667273E-03  0.0000000E+00  0.0000000E+00  0.1779694E-02  0.1000000E-02

         1     7      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     7      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     7      2  0.1626055E-02 -0.9094166E-04  0.0000000E+00  0.0000000E+00 -0.3824496E-03  0.0000000E+00
         1     7      3  0.2439113E-02 -0.1364169E-03  0.0000000E+00  0.0000000E+00 -0.5736895E-03  0.0000000E+00
         1     7      4  0.3252192E-02 -0.1818951E-03  0.0000000E+00  0.0000000E+00 -0.7649394E-03  0.0000000E+00
         1     7      5  0.4065290E-02 -0.2273762E-03  0.0000000E+00  0.0000000E+00 -0.9561992E-03  0.0000000E+00
         1     7      6  0.4878409E-02 -0.2728603E-03  0.0000000E+00  0.0000000E+00 -0.1147469E-02  0.0000000E+00
         1     7      7  0.5691548E-02 -0.3183474E-03  0.0000000E+00  0.0000000E+00 -0.1338749E-02  0.0000000E+00
         1     7      8  0.6504708E-02 -0.3638373E-03  0.0000000E+00  0.0000000E+00 -0.1530039E-02  0.0000000E+00
         1     7      9  0.7317888E-02 -0.4093303E-03  0.0000000E+00  0.0000000E+00 -0.1721339E-02  0.0000000E+00
         1     7     10  0.1188488E-02  0.1686957E-03  0.0000000E+00  0.0000000E+00  0.1825343E-02  0.1000000E-02

         1     8      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     8      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     8      2  0.1592696E-02 -0.2262959E-03  0.0000000E+00  0.0000000E+00 -0.3824511E-03  0.0000000E+00
         1     8      3  0.2389074E-02 -0.3394508E-03  0.0000000E+00  0.0000000E+00 -0.5736929E-03  0.0000000E+00
         1     8      4  0.3185471E-02 -0.4526104E-03  0.0000000E+00  0.0000000E+00 -0.7649454E-03  0.0000000E+00
         1     8      5  0.3981887E-02 -0.5657745E-03  0.0000000E+00  0.0000000E+00 -0.9562086E-03  0.0000000E+00
         1     8      6  0.4778323E-02 -0.6789433E-03  0.0000000E+00  0.0000000E+00 -0.1147483E-02  0.0000000E+00
         1     8      7  0.5574778E-02 -0.7921166E-03  0.0000000E+00  0.0000000E+00 -0.1338767E-02  0.0000000E+00
         1     8      8  0.6371253E-02 -0.9052946E-03  0.0000000E+00  0.0000000E+00 -0.1530063E-02  0.0000000E+00
         1     8      9  0.7167747E-02 -0.1018477E-02  0.0000000E+00  0.0000000E+00 -0.1721369E-02  0.0000000E+00
         1     8     10  0.1213333E-02  0.6769484E-04  0.0000000E+00  0.0000000E+00  0.1870993E-02  0.1000000E-02

         1     9      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     9      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     9      2  0.1445604E-02 -0.2262959E-03  0.0000000E+00  0.0000000E+00 -0.3824600E-03  0.0000000E+00
         1     9      3  0.2168431E-02 -0.3394508E-03  0.0000000E+00  0.0000000E+00 -0.5737128E-03  0.0000000E+00
         1     9      4  0.2891274E-02 -0.4526104E-03  0.0000000E+00  0.0000000E+00 -0.7649809E-03  0.0000000E+00
         1     9      5  0.3614133E-02 -0.5657745E-03  0.0000000E+00  0.0000000E+00 -0.9562641E-03  0.0000000E+00
         1     9      6  0.4337009E-02 -0.6789433E-03  0.0000000E+00  0.0000000E+00 -0.1147563E-02  0.0000000E+00
         1     9      7  0.5059902E-02 -0.7921166E-03  0.0000000E+00  0.0000000E+00 -0.1338876E-02  0.0000000E+00
         1     9      8  0.5782811E-02 -0.9052946E-03  0.0000000E+00  0.0000000E+00 -0.1530205E-02  0.0000000E+00
         1     9      9  0.6505737E-02 -0.1018477E-02  0.0000000E+00  0.0000000E+00 -0.1721549E-02  0.0000000E+00
         1     9     10  0.1257311E-02  0.6769484E-04  0.0000000E+00  0.0000000E+00  0.2012296E-02  0.1000000E-02

         1    10      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    10      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    10      2 -0.2837496E-03 -0.2492507E-03  0.0000000E+00  0.0000000E+00 -0.5486778E-03  0.0000000E+00
         1    10      3 -0.4257405E-03 -0.3738925E-03  0.0000000E+00  0.0000000E+00 -0.8231090E-03  0.0000000E+00
         1    10      4 -0.5678089E-03 -0.4985454E-03  0.0000000E+00  0.0000000E+00 -0.1097602E-02  0.0000000E+00
         1    10      5 -0.7099548E-03 -0.6232092E-03  0.0000000E+00  0.0000000E+00 -0.1372156E-02  0.0000000E+00
         1    10      6 -0.8521782E-03 -0.7478841E-03  0.0000000E+00  0.0000000E+00 -0.1646771E-02  0.0000000E+00
         1    10      7 -0.9944793E-03 -0.8725700E-03  0.0000000E+00  0.0000000E+00 -0.1921449E-02  0.0000000E+00
         1    10      8 -0.1136858E-02 -0.9972669E-03  0.0000000E+00  0.0000000E+00 -0.2196187E-02  0.0000000E+00
         1    10      9 -0.1279314E-02 -0.1121975E-02  0.0000000E+00  0.0000000E+00 -0.2470988E-02  0.0000000E+00
         1    10     10  0.2517642E-02  0.2790290E-03  0.0000000E+00  0.0000000E+00  0.3064973E-02  0.1000000E-02

         1    11      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    11      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    11      2 -0.3460623E-03 -0.2492507E-03  0.0000000E+00  0.0000000E+00 -0.5486820E-03  0.0000000E+00
         1    11      3 -0.5192136E-03 -0.3738925E-03  0.0000000E+00  0.0000000E+00 -0.8231183E-03  0.0000000E+00
         1    11      4 -0.6924453E-03 -0.4985454E-03  0.0000000E+00  0.0000000E+00 -0.1097618E-02  0.0000000E+00
         1    11      5 -0.8657571E-03 -0.6232092E-03  0.0000000E+00  0.0000000E+00 -0.1372182E-02  0.0000000E+00
         1    11      6 -0.1039149E-02 -0.7478841E-03  0.0000000E+00  0.0000000E+00 -0.1646809E-02  0.0000000E+00
         1    11      7 -0.1212622E-02 -0.8725700E-03  0.0000000E+00  0.0000000E+00 -0.1921499E-02  0.0000000E+00
         1    11      8 -0.1386175E-02 -0.9972669E-03  0.0000000E+00  0.0000000E+00 -0.2196254E-02  0.0000000E+00
         1    11      9 -0.1559808E-02 -0.1121975E-02  0.0000000E+00  0.0000000E+00 -0.2471072E-02  0.0000000E+00
         1    11     10  0.2587362E-02  0.2790290E-03  0.0000000E+00  0.0000000E+00  0.3119315E-02  0.1000000E-02

         1    12      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    12      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    12      2 -0.3834499E-03 -0.2492507E-03  0.0000000E+00  0.0000000E+00 -0.5486845E-03  0.0000000E+00
         1    12      3 -0.5752975E-03 -0.3738925E-03  0.0000000E+00  0.0000000E+00 -0.8231239E-03  0.0000000E+00
         1    12      4 -0.7672271E-03 -0.4985454E-03  0.0000000E+00  0.0000000E+00 -0.1097628E-02  0.0000000E+00
         1    12      5 -0.9592385E-03 -0.6232092E-03  0.0000000E+00  0.0000000E+00 -0.1372197E-02  0.0000000E+00
         1    12      6 -0.1151332E-02 -0.7478841E-03  0.0000000E+00  0.0000000E+00 -0.1646831E-02  0.0000000E+00
         1    12      7 -0.1343507E-02 -0.8725700E-03  0.0000000E+00  0.0000000E+00 -0.1921530E-02  0.0000000E+00
         1    12      8 -0.1535765E-02 -0.9972669E-03  0.0000000E+00  0.0000000E+00 -0.2196294E-02  0.0000000E+00
         1    12      9 -0.1728104E-02 -0.1121975E-02  0.0000000E+00  0.0000000E+00 -0.2471122E-02  0.0000000E+00
         1    12     10  0.2629194E-02  0.2790290E-03  0.0000000E+00  0.0000000E+00  0.3151920E-02  0.1000000E-02

         1    13      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    13      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    13      2 -0.4457625E-03 -0.2492507E-03  0.0000000E+00  0.0000000E+00 -0.5486886E-03  0.0000000E+00
         1    13      3 -0.6687707E-03 -0.3738925E-03  0.0000000E+00  0.0000000E+00 -0.8231332E-03  0.0000000E+00
         1    13      4 -0.8918634E-03 -0.4985454E-03  0.0000000E+00  0.0000000E+00 -0.1097645E-02  0.0000000E+00
         1    13      5 -0.1115041E-02 -0.6232092E-03  0.0000000E+00  0.0000000E+00 -0.1372223E-02  0.0000000E+00
         1    13      6 -0.1338303E-02 -0.7478841E-03  0.0000000E+00  0.0000000E+00 -0.1646868E-02  0.0000000E+00
         1    13      7 -0.1561650E-02 -0.8725700E-03  0.0000000E+00  0.0000000E+00 -0.1921581E-02  0.0000000E+00
         1    13      8 -0.1785082E-02 -0.9972669E-03  0.0000000E+00  0.0000000E+00 -0.2196360E-02  0.0000000E+00
         1    13      9 -0.2008598E-02 -0.1121975E-02  0.0000000E+00  0.0000000E+00 -0.2471206E-02  0.0000000E+00
         1    13     10  0.2698914E-02  0.2790290E-03  0.0000000E+00  0.0000000E+00  0.3206262E-02  0.1000000E-02

         1    14      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    14      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    14      2 -0.5001748E-03 -0.2957647E-03  0.0000000E+00  0.0000000E+00 -0.5486926E-03  0.0000000E+00
         1    14      3 -0.7503936E-03 -0.4436763E-03  0.0000000E+00  0.0000000E+00 -0.8231421E-03  0.0000000E+00
         1    14      4 -0.1000700E-02 -0.5916074E-03  0.0000000E+00  0.0000000E+00 -0.1097661E-02  0.0000000E+00
         1    14      5 -0.1251094E-02 -0.7395580E-03  0.0000000E+00  0.0000000E+00 -0.1372248E-02  0.0000000E+00
         1    14      6 -0.1501576E-02 -0.8875280E-03  0.0000000E+00  0.0000000E+00 -0.1646904E-02  0.0000000E+00
         1    14      7 -0.1752146E-02 -0.1035518E-02  0.0000000E+00  0.0000000E+00 -0.1921629E-02  0.0000000E+00
         1    14      8 -0.2002804E-02 -0.1183527E-02  0.0000000E+00  0.0000000E+00 -0.2196423E-02  0.0000000E+00
         1    14      9 -0.2253549E-02 -0.1331555E-02  0.0000000E+00  0.0000000E+00 -0.2471286E-02  0.0000000E+00
         1    14     10  0.2781489E-02  0.5485143E-03  0.0000000E+00  0.0000000E+00  0.3249731E-02  0.1000000E-02

         1    15      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    15      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    15      2 -0.5644573E-03 -0.3481153E-03  0.0000000E+00  0.0000000E+00 -0.5486981E-03  0.0000000E+00
         1    15      3 -0.8468245E-03 -0.5222155E-03  0.0000000E+00  0.0000000E+00 -0.8231545E-03  0.0000000E+00
         1    15      4 -0.1129284E-02 -0.6963440E-03  0.0000000E+00  0.0000000E+00 -0.1097683E-02  0.0000000E+00
         1    15      5 -0.1411836E-02 -0.8705009E-03  0.0000000E+00  0.0000000E+00 -0.1372282E-02  0.0000000E+00
         1    15      6 -0.1694481E-02 -0.1044686E-02  0.0000000E+00  0.0000000E+00 -0.1646954E-02  0.0000000E+00
         1    15      7 -0.1977219E-02 -0.1218900E-02  0.0000000E+00  0.0000000E+00 -0.1921697E-02  0.0000000E+00
         1    15      8 -0.2260049E-02 -0.1393142E-02  0.0000000E+00  0.0000000E+00 -0.2196512E-02  0.0000000E+00
         1    15      9 -0.2542972E-02 -0.1567412E-02  0.0000000E+00  0.0000000E+00 -0.2471398E-02  0.0000000E+00
         1    15     10  0.2918923E-02  0.8288179E-03  0.0000000E+00  0.0000000E+00  0.3293183E-02  0.1000000E-02

         1    16      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    16      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    16      2 -0.7907323E-03 -0.3481153E-03  0.0000000E+00  0.0000000E+00 -0.5487191E-03  0.0000000E+00
         1    16      3 -0.1186265E-02 -0.5222155E-03  0.0000000E+00  0.0000000E+00 -0.8232018E-03  0.0000000E+00
         1    16      4 -0.1581908E-02 -0.6963440E-03  0.0000000E+00  0.0000000E+00 -0.1097767E-02  0.0000000E+00
         1    16      5 -0.1977662E-02 -0.8705009E-03  0.0000000E+00  0.0000000E+00 -0.1372414E-02  0.0000000E+00
         1    16      6 -0.2373528E-02 -0.1044686E-02  0.0000000E+00  0.0000000E+00 -0.1647143E-02  0.0000000E+00
         1    16      7 -0.2769504E-02 -0.1218900E-02  0.0000000E+00  0.0000000E+00 -0.1921955E-02  0.0000000E+00
         1    16      8 -0.3165592E-02 -0.1393142E-02  0.0000000E+00  0.0000000E+00 -0.2196848E-02  0.0000000E+00
         1    16      9 -0.3561791E-02 -0.1567412E-02  0.0000000E+00  0.0000000E+00 -0.2471824E-02  0.0000000E+00
         1    16     10  0.3457368E-02  0.8288179E-03  0.0000000E+00  0.0000000E+00  0.3434367E-02  0.1000000E-02

         1    17      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    17      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    17      2 -0.3046765E-02 -0.2723744E-03  0.0000000E+00  0.0000000E+00 -0.2698267E-06  0.0000000E+00
         1    17      3 -0.4570423E-02 -0.4086150E-03  0.0000000E+00  0.0000000E+00 -0.6069299E-06  0.0000000E+00
         1    17      4 -0.6094265E-02 -0.5448912E-03  0.0000000E+00  0.0000000E+00 -0.1078858E-05  0.0000000E+00
         1    17      5 -0.7618291E-02 -0.6812031E-03  0.0000000E+00  0.0000000E+00 -0.1685635E-05  0.0000000E+00
         1    17      6 -0.9142502E-02 -0.8175506E-03  0.0000000E+00  0.0000000E+00 -0.2427285E-05  0.0000000E+00
         1    17      7 -0.1066690E-01 -0.9539338E-03  0.0000000E+00  0.0000000E+00 -0.3303832E-05  0.0000000E+00
         1    17      8 -0.1219148E-01 -0.1090353E-02  0.0000000E+00  0.0000000E+00 -0.4315299E-05  0.0000000E+00
         1    17      9 -0.1371624E-01 -0.1226807E-02  0.0000000E+00  0.0000000E+00 -0.5461711E-05  0.0000000E+00
         1    17     10  0.9587196E-02  0.8569546E-03  0.0000000E+00  0.0000000E+00  0.3161030E-02  0.1000000E-02

         1    18      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    18      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    18      2 -0.3114858E-02 -0.2723744E-03  0.0000000E+00  0.0000000E+00 -0.2747747E-06  0.0000000E+00
         1    18      3 -0.4672576E-02 -0.4086150E-03  0.0000000E+00  0.0000000E+00 -0.6180658E-06  0.0000000E+00
         1    18      4 -0.6230488E-02 -0.5448912E-03  0.0000000E+00  0.0000000E+00 -0.1098660E-05  0.0000000E+00
         1    18      5 -0.7788592E-02 -0.6812031E-03  0.0000000E+00  0.0000000E+00 -0.1716585E-05  0.0000000E+00
         1    18      6 -0.9346890E-02 -0.8175506E-03  0.0000000E+00  0.0000000E+00 -0.2471864E-05  0.0000000E+00
         1    18      7 -0.1090538E-01 -0.9539338E-03  0.0000000E+00  0.0000000E+00 -0.3364524E-05  0.0000000E+00
         1    18      8 -0.1246407E-01 -0.1090353E-02  0.0000000E+00  0.0000000E+00 -0.4394591E-05  0.0000000E+00
         1    18      9 -0.1402294E-01 -0.1226807E-02  0.0000000E+00  0.0000000E+00 -0.5562091E-05  0.0000000E+00
         1    18     10  0.9801320E-02  0.8569546E-03  0.0000000E+00  0.0000000E+00  0.3215328E-02  0.1000000E-02

         1    19      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    19      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    19      2 -0.3155714E-02 -0.2723744E-03  0.0000000E+00  0.0000000E+00 -0.2777435E-06  0.0000000E+00
         1    19      3 -0.4733869E-02 -0.4086150E-03  0.0000000E+00  0.0000000E+00 -0.6247473E-06  0.0000000E+00
         1    19      4 -0.6312221E-02 -0.5448912E-03  0.0000000E+00  0.0000000E+00 -0.1110542E-05  0.0000000E+00
         1    19      5 -0.7890772E-02 -0.6812031E-03  0.0000000E+00  0.0000000E+00 -0.1735154E-05  0.0000000E+00
         1    19      6 -0.9469522E-02 -0.8175506E-03  0.0000000E+00  0.0000000E+00 -0.2498611E-05  0.0000000E+00
         1    19      7 -0.1104847E-01 -0.9539338E-03  0.0000000E+00  0.0000000E+00 -0.3400939E-05  0.0000000E+00
         1    19      8 -0.1262762E-01 -0.1090353E-02  0.0000000E+00  0.0000000E+00 -0.4442166E-05  0.0000000E+00
         1    19      9 -0.1420696E-01 -0.1226807E-02  0.0000000E+00  0.0000000E+00 -0.5622319E-05  0.0000000E+00
         1    19     10  0.9929795E-02  0.8569546E-03  0.0000000E+00  0.0000000E+00  0.3247907E-02  0.1000000E-02

         1    20      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    20      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
