# number of spin vectors:      11
# iteration   EID vector   S_X            S_Y            S_Z
         1     3      3 -0.1407885E-03  0.0000000E+00  0.1000000E+01
         1     3      4 -0.1877180E-03  0.0000000E+00  0.1000000E+01
         1     3      5 -0.2346475E-03  0.0000000E+00  0.1000000E+01
         1     3      6 -0.2815771E-03  0.0000000E+00  0.1000000E+01
         1     3      7 -0.3285066E-03  0.0000000E+00  0.9999999E+00
         1     3      8 -0.3754361E-03  0.0000000E+00  0.9999999E+00
         1     3      9 -0.4223656E-03  0.0000000E+00  0.9999999E+00
         1     3     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1     4      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     4      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1     4      2 -0.9385902E-04  0.0000000E+00  0.1000000E+01
         1     4      3 -0.1407885E-03  0.0000000E+00  0.1000000E+01
         1     4      4 -0.1877180E-03  0.0000000E+00  0.1000000E+01
         1     4      5 -0.2346475E-03  0.0000000E+00  0.1000000E+01
         1     4      6 -0.2815771E-03  0.0000000E+00  0.1000000E+01
         1     4      7 -0.3285066E-03  0.0000000E+00  0.9999999E+00
         1     4      8 -0.3754361E-03  0.0000000E+00  0.9999999E+00
         1     4      9 -0.4223656E-03  0.0000000E+00  0.9999999E+00
         1     4     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1     5      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     5      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1     5      2 -0.9385902E-04  0.0000000E+00  0.1000000E+01
         1     5      3 -0.1407885E-03  0.0000000E+00  0.1000000E+01
         1     5      4 -0.1877180E-03  0.0000000E+00  0.1000000E+01
         1     5      5 -0.2346475E-03  0.0000000E+00  0.1000000E+01
         1     5      6 -0.2815771E-03  0.0000000E+00  0.1000000E+01
         1     5      7 -0.3285066E-03  0.0000000E+00  0.9999999E+00
         1     5      8 -0.3754361E-03  0.0000000E+00  0.9999999E+00
         1     5      9 -0.4223656E-03  0.0000000E+00  0.9999999E+00
         1     5     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1     6      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     6      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1     6      2 -0.9385902E-04  0.0000000E+00  0.1000000E+01
         1     6      3 -0.1407885E-03  0.0000000E+00  0.1000000E+01
         1     6      4 -0.1877180E-03  0.0000000E+00  0.1000000E+01
         1     6      5 -0.2346475E-03  0.0000000E+00  0.1000000E+01
         1     6      6 -0.2815771E-03  0.0000000E+00  0.1000000E+01
         1     6      7 -0.3285066E-03  0.0000000E+00  0.9999999E+00
         1     6      8 -0.3754361E-03  0.0000000E+00  0.9999999E+00
         1     6      9 -0.4223656E-03  0.0000000E+00  0.9999999E+00
         1     6     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1     7      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     7      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1     7      2 -0.9385902E-04  0.0000000E+00  0.1000000E+01
         1     7      3 -0.1407885E-03  0.0000000E+00  0.1000000E+01
         1     7      4 -0.1877180E-03  0.0000000E+00  0.1000000E+01
         1     7      5 -0.2346475E-03  0.0000000E+00  0.1000000E+01
         1     7      6 -0.2815771E-03  0.0000000E+00  0.1000000E+01
         1     7      7 -0.3285066E-03  0.0000000E+00  0.9999999E+00
         1     7      8 -0.3754361E-03  0.0000000E+00  0.9999999E+00
         1     7      9 -0.4223656E-03  0.0000000E+00  0.9999999E+00
         1     7     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1     8      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     8      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1     8      2 -0.9385902E-04  0.0000000E+00  0.1000000E+01
         1     8      3 -0.1407885E-03  0.0000000E+00  0.1000000E+01
         1     8      4 -0.1877180E-03  0.0000000E+00  0.1000000E+01
         1     8      5 -0.2346475E-03  0.0000000E+00  0.1000000E+01
         1     8      6 -0.2815771E-03  0.0000000E+00  0.1000000E+01
         1     8      7 -0.3285066E-03  0.0000000E+00  0.9999999E+00
         1     8      8 -0.3754361E-03  0.0000000E+00  0.9999999E+00
         1     8      9 -0.4223656E-03  0.0000000E+00  0.9999999E+00
         1     8     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1     9      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     9      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1     9      2 -0.6043326E-04  0.0000000E+00  0.1000000E+01
         1     9      3 -0.9064989E-04  0.0000000E+00  0.1000000E+01
         1     9      4 -0.1208665E-03  0.0000000E+00  0.1000000E+01
         1     9      5 -0.1510832E-03  0.0000000E+00  0.1000000E+01
         1     9      6 -0.1812999E-03  0.0000000E+00  0.1000000E+01
         1     9      7 -0.2115165E-03  0.0000000E+00  0.1000000E+01
         1     9      8 -0.2417332E-03  0.0000000E+00  0.1000000E+01
         1     9      9 -0.2719500E-03  0.0000000E+00  0.1000000E+01
         1     9     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1    10      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    10      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1    10      2 -0.3362454E-04  0.0000000E+00  0.1000000E+01
         1    10      3 -0.5043683E-04  0.0000000E+00  0.1000000E+01
         1    10      4 -0.6724913E-04  0.0000000E+00  0.1000000E+01
         1    10      5 -0.8406145E-04  0.0000000E+00  0.1000000E+01
         1    10      6 -0.1008738E-03  0.0000000E+00  0.1000000E+01
         1    10      7 -0.1176862E-03  0.0000000E+00  0.1000000E+01
         1    10      8 -0.1344986E-03  0.0000000E+00  0.1000000E+01
         1    10      9 -0.1513111E-03  0.0000000E+00  0.1000000E+01
         1    10     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1    11      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    11      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1    11      2 -0.3362454E-04  0.0000000E+00  0.1000000E+01
         1    11      3 -0.5043683E-04  0.0000000E+00  0.1000000E+01
         1    11      4 -0.6724913E-04  0.0000000E+00  0.1000000E+01
         1    11      5 -0.8406145E-04  0.0000000E+00  0.1000000E+01
         1    11      6 -0.1008738E-03  0.0000000E+00  0.1000000E+01
         1    11      7 -0.1176862E-03  0.0000000E+00  0.1000000E+01
         1    11      8 -0.1344986E-03  0.0000000E+00  0.1000000E+01
         1    11      9 -0.1513111E-03  0.0000000E+00  0.1000000E+01
         1    11     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1    12      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    12      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1    12      2 -0.3362454E-04  0.0000000E+00  0.1000000E+01
         1    12      3 -0.5043683E-04  0.0000000E+00  0.1000000E+01
         1    12      4 -0.6724913E-04  0.0000000E+00  0.1000000E+01
         1    12      5 -0.8406145E-04  0.0000000E+00  0.1000000E+01
         1    12      6 -0.1008738E-03  0.0000000E+00  0.1000000E+01
         1    12      7 -0.1176862E-03  0.0000000E+00  0.1000000E+01
         1    12      8 -0.1344986E-03  0.0000000E+00  0.1000000E+01
         1    12      9 -0.1513111E-03  0.0000000E+00  0.1000000E+01
         1    12     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1    13      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    13      1  0.0000000E+00  0.0000000E+00  0.1000000E+01
         1    13      2 -0.3362454E-04  0.0000000E+00  0.1000000E+01
         1    13      3 -0.5043683E-04  0.0000000E+00  0.1000000E+01
         1    13      4 -0.6724913E-04  0.0000000E+00  0.1000000E+01
         1    13      5 -0.8406145E-04  0.0000000E+00  0.1000000E+01
         1    13      6 -0.1008738E-03  0.0000000E+00  0.1000000E+01
         1    13      7 -0.1176862E-03  0.0000000E+00  0.1000000E+01
         1    13      8 -0.1344986E-03  0.0000000E+00  0.1000000E+01
         1    13      9 -0.1513111E-03  0.0000000E+00  0.1000000E+01
         1    13     10  0.0000000E+00  0.0000000E+00  0.1000000E+01

         1    14      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    14      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    14      2 -0.3364032E-04  0.0000000E+00  0.1000000E+01
         1    14      3 -0.5046931E-04  0.0000000E+00  0.1000000E+01
         1    14      4 -0.6729832E-04  0.0000000E+00  0.1000000E+01
         1    14      5 -0.8412735E-04  0.0000000E+00  0.1000000E+01
         1    14      6 -0.1009564E-03  0.0000000E+00  0.1000000E+01
         1    14      7 -0.1177855E-03  0.0000000E+00  0.1000000E+01
         1    14      8 -0.1346146E-03  0.0000000E+00  0.1000000E+01
         1    14      9 -0.1514438E-03  0.0000000E+00  0.1000000E+01
         1    14     10  0.2762219E-05  0.0000000E+00  0.1000000E+01

         1    15      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    15      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    15      2 -0.3364032E-04  0.0000000E+00  0.1000000E+01
         1    15      3 -0.5046931E-04  0.0000000E+00  0.1000000E+01
         1    15      4 -0.6729832E-04  0.0000000E+00  0.1000000E+01
         1    15      5 -0.8412735E-04  0.0000000E+00  0.1000000E+01
         1    15      6 -0.1009564E-03  0.0000000E+00  0.1000000E+01
         1    15      7 -0.1177855E-03  0.0000000E+00  0.1000000E+01
         1    15      8 -0.1346146E-03  0.0000000E+00  0.1000000E+01
         1    15      9 -0.1514438E-03  0.0000000E+00  0.1000000E+01
         1    15     10  0.2762219E-05  0.0000000E+00  0.1000000E+01

         1    16      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    16      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    16      2 -0.3364032E-04  0.0000000E+00  0.1000000E+01
         1    16      3 -0.5046931E-04  0.0000000E+00  0.1000000E+01
         1    16      4 -0.6729832E-04  0.0000000E+00  0.1000000E+01
         1    16      5 -0.8412735E-04  0.0000000E+00  0.1000000E+01
         1    16      6 -0.1009564E-03  0.0000000E+00  0.1000000E+01
         1    16      7 -0.1177855E-03  0.0000000E+00  0.1000000E+01
         1    16      8 -0.1346146E-03  0.0000000E+00  0.1000000E+01
         1    16      9 -0.1514438E-03  0.0000000E+00  0.1000000E+01
         1    16     10  0.2762219E-05  0.0000000E+00  0.1000000E+01

         1    17      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    17      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    17      2 -0.3364032E-04  0.0000000E+00  0.1000000E+01
         1    17      3 -0.5046931E-04  0.0000000E+00  0.1000000E+01
         1    17      4 -0.6729832E-04  0.0000000E+00  0.1000000E+01
         1    17      5 -0.8412735E-04  0.0000000E+00  0.1000000E+01
         1    17      6 -0.1009564E-03  0.0000000E+00  0.1000000E+01
         1    17      7 -0.1177855E-03  0.0000000E+00  0.1000000E+01
         1    17      8 -0.1346146E-03  0.0000000E+00  0.1000000E+01
         1    17      9 -0.1514438E-03  0.0000000E+00  0.1000000E+01
         1    17     10  0.2762219E-05  0.0000000E+00  0.1000000E+01

         1    18      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    18      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    18      2 -0.4475395E-04  0.0000000E+00  0.1000000E+01
         1    18      3 -0.6713959E-04  0.0000000E+00  0.1000000E+01
         1    18      4 -0.8952510E-04  0.0000000E+00  0.1000000E+01
         1    18      5 -0.1119105E-03  0.0000000E+00  0.1000000E+01
         1    18      6 -0.1342958E-03  0.0000000E+00  0.1000000E+01
         1    18      7 -0.1566810E-03  0.0000000E+00  0.1000000E+01
         1    18      8 -0.1790660E-03  0.0000000E+00  0.1000000E+01
         1    18      9 -0.2014509E-03  0.0000000E+00  0.1000000E+01
         1    18     10 -0.2698369E-04  0.0000000E+00  0.1000000E+01

         1    19      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    19      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    19      2 -0.5400774E-04  0.0000000E+00  0.1000000E+01
         1    19      3 -0.8102009E-04  0.0000000E+00  0.1000000E+01
         1    19      4 -0.1080322E-03  0.0000000E+00  0.1000000E+01
         1    19      5 -0.1350441E-03  0.0000000E+00  0.1000000E+01
         1    19      6 -0.1620557E-03  0.0000000E+00  0.1000000E+01
         1    19      7 -0.1890670E-03  0.0000000E+00  0.1000000E+01
         1    19      8 -0.2160780E-03  0.0000000E+00  0.1000000E+01
         1    19      9 -0.2430888E-03  0.0000000E+00  0.1000000E+01
         1    19     10 -0.6012530E-04  0.0000000E+00  0.1000000E+01

         1    20      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    20      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    20      2 -0.5400774E-04  0.0000000E+00  0.1000000E+01
         1    20      3 -0.8102009E-04  0.0000000E+00  0.1000000E+01
         1    20      4 -0.1080322E-03  0.0000000E+00  0.1000000E+01
         1    20      5 -0.1350441E-03  0.0000000E+00  0.1000000E+01
         1    20      6 -0.1620557E-03  0.0000000E+00  0.1000000E+01
         1    20      7 -0.1890670E-03  0.0000000E+00  0.1000000E+01
         1    20      8 -0.2160780E-03  0.0000000E+00  0.1000000E+01
         1    20      9 -0.2430888E-03  0.0000000E+00  0.1000000E+01
         1    20     10 -0.6012530E-04  0.0000000E+00  0.1000000E+01

         1    21      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    21      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    21      2 -0.5400774E-04  0.0000000E+00  0.1000000E+01
         1    21      3 -0.8102009E-04  0.0000000E+00  0.1000000E+01
         1    21      4 -0.1080322E-03  0.0000000E+00  0.1000000E+01
         1    21      5 -0.1350441E-03  0.0000000E+00  0.1000000E+01
         1    21      6 -0.1620557E-03  0.0000000E+00  0.1000000E+01
         1    21      7 -0.1890670E-03  0.0000000E+00  0.1000000E+01
         1    21      8 -0.2160780E-03  0.0000000E+00  0.1000000E+01
         1    21      9 -0.2430888E-03  0.0000000E+00  0.1000000E+01
         1    21     10 -0.6012530E-04  0.0000000E+00  0.1000000E+01

         1    22      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    22      1  0.1764221E-07  0.0000000E+00  0.1000000E+01
         1    22      2 -0.5400774E-04  0.0000000E+00  0.1000000E+01
         1    22      3 -0.8102009E-04  0.0000000E+00  0.1000000E+01
         1    22      4 -0.1080322E-03  0.0000000E+00  0.1000000E+01
         1    22      5 -0.1350441E-03  0.0000000E+00  0.1000000E+01
         1    22      6 -0.1620557E-03  0.0000000E+00  0.1000000E+01
         1    22      7 -0.1890670E-03  0.0000000E+00  0.1000000E+01
         1    22      8 -0.2160780E-03  0.0000000E+00  0.1000000E+01
         1    22      9 -0.2430888E-03  0.0000000E+00  0.1000000E+01
         1    22     10 -0.6012530E-04  0.0000000E+00  0.1000000E+01

         1    23      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    23      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    23      2 -0.5398151E-04  0.0000000E+00  0.1000000E+01
         1    23      3 -0.8098957E-04  0.0000000E+00  0.1000000E+01
         1    23      4 -0.1079974E-03  0.0000000E+00  0.1000000E+01
         1    23      5 -0.1350049E-03  0.0000000E+00  0.1000000E+01
         1    23      6 -0.1620122E-03  0.0000000E+00  0.1000000E+01
         1    23      7 -0.1890193E-03  0.0000000E+00  0.1000000E+01
         1    23      8 -0.2160260E-03  0.0000000E+00  0.1000000E+01
         1    23      9 -0.2430325E-03  0.0000000E+00  0.1000000E+01
         1    23     10 -0.5743978E-04  0.0000000E+00  0.1000000E+01

         1    24      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    24      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    24      2 -0.5398151E-04  0.0000000E+00  0.1000000E+01
         1    24      3 -0.8098957E-04  0.0000000E+00  0.1000000E+01
         1    24      4 -0.1079974E-03  0.0000000E+00  0.1000000E+01
         1    24      5 -0.1350049E-03  0.0000000E+00  0.1000000E+01
         1    24      6 -0.1620122E-03  0.0000000E+00  0.1000000E+01
         1    24      7 -0.1890193E-03  0.0000000E+00  0.1000000E+01
         1    24      8 -0.2160260E-03  0.0000000E+00  0.1000000E+01
         1    24      9 -0.2430325E-03  0.0000000E+00  0.1000000E+01
         1    24     10 -0.5743978E-04  0.0000000E+00  0.1000000E+01

         1    25      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    25      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    25      2 -0.5398151E-04  0.0000000E+00  0.1000000E+01
         1    25      3 -0.8098957E-04  0.0000000E+00  0.1000000E+01
         1    25      4 -0.1079974E-03  0.0000000E+00  0.1000000E+01
         1    25      5 -0.1350049E-03  0.0000000E+00  0.1000000E+01
         1    25      6 -0.1620122E-03  0.0000000E+00  0.1000000E+01
         1    25      7 -0.1890193E-03  0.0000000E+00  0.1000000E+01
         1    25      8 -0.2160260E-03  0.0000000E+00  0.1000000E+01
         1    25      9 -0.2430325E-03  0.0000000E+00  0.1000000E+01
         1    25     10 -0.5743978E-04  0.0000000E+00  0.1000000E+01

         1    26      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    26      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    26      2 -0.5398151E-04  0.0000000E+00  0.1000000E+01
         1    26      3 -0.8098957E-04  0.0000000E+00  0.1000000E+01
         1    26      4 -0.1079974E-03  0.0000000E+00  0.1000000E+01
         1    26      5 -0.1350049E-03  0.0000000E+00  0.1000000E+01
         1    26      6 -0.1620122E-03  0.0000000E+00  0.1000000E+01
         1    26      7 -0.1890193E-03  0.0000000E+00  0.1000000E+01
         1    26      8 -0.2160260E-03  0.0000000E+00  0.1000000E+01
         1    26      9 -0.2430325E-03  0.0000000E+00  0.1000000E+01
         1    26     10 -0.5743978E-04  0.0000000E+00  0.1000000E+01

         1    27      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    27      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    27      2 -0.7204789E-04  0.0000000E+00  0.1000000E+01
         1    27      3 -0.1080892E-03  0.0000000E+00  0.1000000E+01
         1    27      4 -0.1441304E-03  0.0000000E+00  0.1000000E+01
         1    27      5 -0.1801713E-03  0.0000000E+00  0.1000000E+01
         1    27      6 -0.2162120E-03  0.0000000E+00  0.1000000E+01
         1    27      7 -0.2522526E-03  0.0000000E+00  0.1000000E+01
         1    27      8 -0.2882929E-03  0.0000000E+00  0.1000000E+01
         1    27      9 -0.3243330E-03  0.0000000E+00  0.9999999E+00
         1    27     10  0.2449608E-04  0.0000000E+00  0.1000000E+01

         1    28      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    28      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    28      2 -0.9281844E-04  0.0000000E+00  0.1000000E+01
         1    28      3 -0.1392451E-03  0.0000000E+00  0.1000000E+01
         1    28      4 -0.1856717E-03  0.0000000E+00  0.1000000E+01
         1    28      5 -0.2320981E-03  0.0000000E+00  0.1000000E+01
         1    28      6 -0.2785243E-03  0.0000000E+00  0.1000000E+01
         1    28      7 -0.3249505E-03  0.0000000E+00  0.9999999E+00
         1    28      8 -0.3713765E-03  0.0000000E+00  0.9999999E+00
         1    28      9 -0.4178023E-03  0.0000000E+00  0.9999999E+00
         1    28     10  0.1154490E-03  0.0000000E+00  0.1000000E+01

         1    29      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    29      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    29      2 -0.9281844E-04  0.0000000E+00  0.1000000E+01
         1    29      3 -0.1392451E-03  0.0000000E+00  0.1000000E+01
         1    29      4 -0.1856717E-03  0.0000000E+00  0.1000000E+01
         1    29      5 -0.2320981E-03  0.0000000E+00  0.1000000E+01
         1    29      6 -0.2785243E-03  0.0000000E+00  0.1000000E+01
         1    29      7 -0.3249505E-03  0.0000000E+00  0.9999999E+00
         1    29      8 -0.3713765E-03  0.0000000E+00  0.9999999E+00
         1    29      9 -0.4178023E-03  0.0000000E+00  0.9999999E+00
         1    29     10  0.1154490E-03  0.0000000E+00  0.1000000E+01

         1    30      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    30      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    30      2 -0.9281844E-04  0.0000000E+00  0.1000000E+01
         1    30      3 -0.1392451E-03  0.0000000E+00  0.1000000E+01
         1    30      4 -0.1856717E-03  0.0000000E+00  0.1000000E+01
         1    30      5 -0.2320981E-03  0.0000000E+00  0.1000000E+01
         1    30      6 -0.2785243E-03  0.0000000E+00  0.1000000E+01
         1    30      7 -0.3249505E-03  0.0000000E+00  0.9999999E+00
         1    30      8 -0.3713765E-03  0.0000000E+00  0.9999999E+00
         1    30      9 -0.4178023E-03  0.0000000E+00  0.9999999E+00
         1    30     10  0.1154490E-03  0.0000000E+00  0.1000000E+01

         1    31      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    31      1  0.3528442E-07  0.0000000E+00  0.1000000E+01
         1    31      2 -0.9281844E-04  0.0000000E+00  0.1000000E+01
         1    31      3 -0.1392451E-03  0.0000000E+00  0.1000000E+01
         1    31      4 -0.1856717E-03  0.0000000E+00  0.1000000E+01
         1    31      5 -0.2320981E-03  0.0000000E+00  0.1000000E+01
         1    31      6 -0.2785243E-03  0.0000000E+00  0.1000000E+01
         1    31      7 -0.3249505E-03  0.0000000E+00  0.9999999E+00
         1    31      8 -0.3713765E-03  0.0000000E+00  0.9999999E+00
         1    31      9 -0.4178023E-03  0.0000000E+00  0.9999999E+00
         1    31     10  0.1154490E-03  0.0000000E+00  0.1000000E+01

         1    32      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    32      1  0.5292663E-07  0.0000000E+00  0.1000000E+01
         1    32      2 -0.9272328E-04  0.0000000E+00  0.1000000E+01
         1    32      3 -0.1391112E-03  0.0000000E+00  0.1000000E+01
         1    32      4 -0.1854990E-03  0.0000000E+00  0.1000000E+01
         1    32      5 -0.2318866E-03  0.0000000E+00  0.1000000E+01
         1    32      6 -0.2782741E-03  0.0000000E+00  0.1000000E+01
         1    32      7 -0.3246615E-03  0.0000000E+00  0.9999999E+00
         1    32      8 -0.3710487E-03  0.0000000E+00  0.9999999E+00
         1    32      9 -0.4174358E-03  0.0000000E+00  0.9999999E+00
         1    32     10  0.1179046E-03  0.0000000E+00  0.1000000E+01

         1    33      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    33      1  0.5292663E-07  0.0000000E+00  0.1000000E+01
         1    33      2 -0.9272328E-04  0.0000000E+00  0.1000000E+01
         1    33      3 -0.1391112E-03  0.0000000E+00  0.1000000E+01
         1    33      4 -0.1854990E-03  0.0000000E+00  0.1000000E+01
         1    33      5 -0.2318866E-03  0.0000000E+00  0.1000000E+01
         1    33      6 -0.2782741E-03  0.0000000E+00  0.1000000E+01
         1    33      7 -0.3246615E-03  0.0000000E+00  0.9999999E+00
         1    33      8 -0.3710487E-03  0.0000000E+00  0.9999999E+00
         1    33      9 -0.4174358E-03  0.0000000E+00  0.9999999E+00
         1    33     10  0.1179046E-03  0.0000000E+00  0.1000000E+01

         1    34      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    34      1  0.5292663E-07  0.0000000E+00  0.1000000E+01
         1    34      2 -0.9272810E-04  0.0000000E+00  0.1000000E+01
         1    34      3 -0.1391220E-03  0.0000000E+00  0.1000000E+01
         1    34      4 -0.1855183E-03  0.0000000E+00  0.1000000E+01
         1    34      5 -0.2319168E-03  0.0000000E+00  0.1000000E+01
         1    34      6 -0.2783176E-03  0.0000000E+00  0.1000000E+01
         1    34      7 -0.3247206E-03  0.0000000E+00  0.9999999E+00
         1    34      8 -0.3711259E-03  0.0000000E+00  0.9999999E+00
         1    34      9 -0.4175336E-03  0.0000000E+00  0.9999999E+00
         1    34     10  0.1178194E-03  0.0000000E+00  0.1000000E+01

         1    35      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    35      1  0.5292663E-07  0.0000000E+00  0.1000000E+01
         1    35      2 -0.9272810E-04  0.0000000E+00  0.1000000E+01
         1    35      3 -0.1391220E-03  0.0000000E+00  0.1000000E+01
         1    35      4 -0.1855183E-03  0.0000000E+00  0.1000000E+01
         1    35      5 -0.2319168E-03  0.0000000E+00  0.1000000E+01
         1    35      6 -0.2783176E-03  0.0000000E+00  0.1000000E+01
         1    35      7 -0.3247206E-03  0.0000000E+00  0.9999999E+00
         1    35      8 -0.3711259E-03  0.0000000E+00  0.9999999E+00
         1    35      9 -0.4175336E-03  0.0000000E+00  0.9999999E+00
         1    35     10  0.1178194E-03  0.0000000E+00  0.1000000E+01

         1    36      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    36      1  0.5292663E-07  0.0000000E+00  0.1000000E+01
         1    36      2 -0.2208267E-04  0.0000000E+00  0.1000000E+01
         1    36      3 -0.3315425E-04  0.0000000E+00  0.1000000E+01
