# number of rays:      11
# iteration   EID   ray    X              A              Y              B              T              D
         1   114     10 -0.9011965E-05  0.4701324E-06  0.0000000E+00  0.0000000E+00  0.1527876E-01  0.1000000E-02

         1   115      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   115      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   115      2 -0.2072934E-03 -0.5939570E-04  0.0000000E+00  0.0000000E+00  0.1513046E-07  0.0000000E+00
         1   115      3 -0.3109405E-03 -0.8909346E-04  0.0000000E+00  0.0000000E+00 -0.8805655E-07  0.0000000E+00
         1   115      4 -0.4145881E-03 -0.1187911E-03  0.0000000E+00  0.0000000E+00 -0.2651148E-06  0.0000000E+00
         1   115      5 -0.5182364E-03 -0.1484886E-03  0.0000000E+00  0.0000000E+00 -0.5160716E-06  0.0000000E+00
         1   115      6 -0.6218855E-03 -0.1781860E-03  0.0000000E+00  0.0000000E+00 -0.8409544E-06  0.0000000E+00
         1   115      7 -0.7255356E-03 -0.2078831E-03  0.0000000E+00  0.0000000E+00 -0.1239790E-05  0.0000000E+00
         1   115      8 -0.8291868E-03 -0.2375800E-03  0.0000000E+00  0.0000000E+00 -0.1712607E-05  0.0000000E+00
         1   115      9 -0.9328393E-03 -0.2672766E-03  0.0000000E+00  0.0000000E+00 -0.2259431E-05  0.0000000E+00
         1   115     10 -0.8941484E-05  0.4701324E-06  0.0000000E+00  0.0000000E+00  0.1530841E-01  0.1000000E-02

         1   116      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   116      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   116      2 -0.2221424E-03 -0.5939570E-04  0.0000000E+00  0.0000000E+00  0.1488564E-07  0.0000000E+00
         1   116      3 -0.3332139E-03 -0.8909346E-04  0.0000000E+00  0.0000000E+00 -0.8860741E-07  0.0000000E+00
         1   116      4 -0.4442859E-03 -0.1187911E-03  0.0000000E+00  0.0000000E+00 -0.2660941E-06  0.0000000E+00
         1   116      5 -0.5553586E-03 -0.1484886E-03  0.0000000E+00  0.0000000E+00 -0.5176018E-06  0.0000000E+00
         1   116      6 -0.6664320E-03 -0.1781860E-03  0.0000000E+00  0.0000000E+00 -0.8431578E-06  0.0000000E+00
         1   116      7 -0.7775063E-03 -0.2078831E-03  0.0000000E+00  0.0000000E+00 -0.1242789E-05  0.0000000E+00
         1   116      8 -0.8885818E-03 -0.2375800E-03  0.0000000E+00  0.0000000E+00 -0.1716524E-05  0.0000000E+00
         1   116      9 -0.9996585E-03 -0.2672766E-03  0.0000000E+00  0.0000000E+00 -0.2264389E-05  0.0000000E+00
         1   116     10 -0.8824016E-05  0.4701324E-06  0.0000000E+00  0.0000000E+00  0.1535783E-01  0.1000000E-02

         1   117      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   117      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   117      2 -0.2567777E-03 -0.7963487E-04  0.0000000E+00  0.0000000E+00  0.1507701E-07  0.0000000E+00
         1   117      3 -0.3851669E-03 -0.1194522E-03  0.0000000E+00  0.0000000E+00 -0.8817682E-07  0.0000000E+00
         1   117      4 -0.5135565E-03 -0.1592696E-03  0.0000000E+00  0.0000000E+00 -0.2653286E-06  0.0000000E+00
         1   117      5 -0.6419466E-03 -0.1990868E-03  0.0000000E+00  0.0000000E+00 -0.5164057E-06  0.0000000E+00
         1   117      6 -0.7703375E-03 -0.2389039E-03  0.0000000E+00  0.0000000E+00 -0.8414353E-06  0.0000000E+00
         1   117      7 -0.8987292E-03 -0.2787208E-03  0.0000000E+00  0.0000000E+00 -0.1240445E-05  0.0000000E+00
         1   117      8 -0.1027122E-02 -0.3185377E-03  0.0000000E+00  0.0000000E+00 -0.1713462E-05  0.0000000E+00
         1   117      9 -0.1155516E-02 -0.3583543E-03  0.0000000E+00  0.0000000E+00 -0.2260513E-05  0.0000000E+00
         1   117     10 -0.8775019E-05 -0.2733409E-06  0.0000000E+00  0.0000000E+00  0.1545668E-01  0.1000000E-02

         1   118      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   118      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   118      2 -0.3015904E-03 -0.1001666E-03  0.0000000E+00  0.0000000E+00  0.1497775E-07  0.0000000E+00
         1   118      3 -0.4523859E-03 -0.1502498E-03  0.0000000E+00  0.0000000E+00 -0.8840015E-07  0.0000000E+00
         1   118      4 -0.6031818E-03 -0.2003330E-03  0.0000000E+00  0.0000000E+00 -0.2657256E-06  0.0000000E+00
         1   118      5 -0.7539782E-03 -0.2504162E-03  0.0000000E+00  0.0000000E+00 -0.5170260E-06  0.0000000E+00
         1   118      6 -0.9047753E-03 -0.3004992E-03  0.0000000E+00  0.0000000E+00 -0.8423285E-06  0.0000000E+00
         1   118      7 -0.1055573E-02 -0.3505823E-03  0.0000000E+00  0.0000000E+00 -0.1241660E-05  0.0000000E+00
         1   118      8 -0.1206372E-02 -0.4006652E-03  0.0000000E+00  0.0000000E+00 -0.1715049E-05  0.0000000E+00
         1   118      9 -0.1357172E-02 -0.4507480E-03  0.0000000E+00  0.0000000E+00 -0.2262522E-05  0.0000000E+00
         1   118     10 -0.9074632E-05 -0.9294562E-06  0.0000000E+00  0.0000000E+00  0.1555553E-01  0.1000000E-02

         1   119      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   119      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   119      2 -0.3266320E-03 -0.1001666E-03  0.0000000E+00  0.0000000E+00  0.1428146E-07  0.0000000E+00
         1   119      3 -0.4899483E-03 -0.1502498E-03  0.0000000E+00  0.0000000E+00 -0.8996680E-07  0.0000000E+00
         1   119      4 -0.6532650E-03 -0.2003330E-03  0.0000000E+00  0.0000000E+00 -0.2685108E-06  0.0000000E+00
         1   119      5 -0.8165822E-03 -0.2504162E-03  0.0000000E+00  0.0000000E+00 -0.5213778E-06  0.0000000E+00
         1   119      6 -0.9799001E-03 -0.3004992E-03  0.0000000E+00  0.0000000E+00 -0.8485950E-06  0.0000000E+00
         1   119      7 -0.1143219E-02 -0.3505823E-03  0.0000000E+00  0.0000000E+00 -0.1250190E-05  0.0000000E+00
         1   119      8 -0.1306538E-02 -0.4006652E-03  0.0000000E+00  0.0000000E+00 -0.1726190E-05  0.0000000E+00
         1   119      9 -0.1469859E-02 -0.4507480E-03  0.0000000E+00  0.0000000E+00 -0.2276622E-05  0.0000000E+00
         1   119     10 -0.9306867E-05 -0.9294562E-06  0.0000000E+00  0.0000000E+00  0.1560496E-01  0.1000000E-02

         1   120      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   120      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   120      2 -0.3416570E-03 -0.1001666E-03  0.0000000E+00  0.0000000E+00  0.1386369E-07  0.0000000E+00
         1   120      3 -0.5124858E-03 -0.1502498E-03  0.0000000E+00  0.0000000E+00 -0.9090679E-07  0.0000000E+00
         1   120      4 -0.6833150E-03 -0.2003330E-03  0.0000000E+00  0.0000000E+00 -0.2701819E-06  0.0000000E+00
         1   120      5 -0.8541447E-03 -0.2504162E-03  0.0000000E+00  0.0000000E+00 -0.5239888E-06  0.0000000E+00
         1   120      6 -0.1024975E-02 -0.3004992E-03  0.0000000E+00  0.0000000E+00 -0.8523550E-06  0.0000000E+00
         1   120      7 -0.1195806E-02 -0.3505823E-03  0.0000000E+00  0.0000000E+00 -0.1255308E-05  0.0000000E+00
         1   120      8 -0.1366638E-02 -0.4006652E-03  0.0000000E+00  0.0000000E+00 -0.1732874E-05  0.0000000E+00
         1   120      9 -0.1537471E-02 -0.4507480E-03  0.0000000E+00  0.0000000E+00 -0.2285082E-05  0.0000000E+00
         1   120     10 -0.9446208E-05 -0.9294562E-06  0.0000000E+00  0.0000000E+00  0.1563461E-01  0.1000000E-02

         1   121      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   121      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   121      2 -0.3666986E-03 -0.1001666E-03  0.0000000E+00  0.0000000E+00  0.1316740E-07  0.0000000E+00
         1   121      3 -0.5500483E-03 -0.1502498E-03  0.0000000E+00  0.0000000E+00 -0.9247344E-07  0.0000000E+00
         1   121      4 -0.7333982E-03 -0.2003330E-03  0.0000000E+00  0.0000000E+00 -0.2729670E-06  0.0000000E+00
         1   121      5 -0.9167487E-03 -0.2504162E-03  0.0000000E+00  0.0000000E+00 -0.5283406E-06  0.0000000E+00
         1   121      6 -0.1100100E-02 -0.3004992E-03  0.0000000E+00  0.0000000E+00 -0.8586216E-06  0.0000000E+00
         1   121      7 -0.1283452E-02 -0.3505823E-03  0.0000000E+00  0.0000000E+00 -0.1263837E-05  0.0000000E+00
         1   121      8 -0.1466804E-02 -0.4006652E-03  0.0000000E+00  0.0000000E+00 -0.1744015E-05  0.0000000E+00
         1   121      9 -0.1650158E-02 -0.4507480E-03  0.0000000E+00  0.0000000E+00 -0.2299181E-05  0.0000000E+00
         1   121     10 -0.9678443E-05 -0.9294562E-06  0.0000000E+00  0.0000000E+00  0.1568404E-01  0.1000000E-02

         1   122      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   122      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   122      2 -0.8291987E-03 -0.9685166E-04  0.0000000E+00  0.0000000E+00  0.6864102E-04  0.0000000E+00
         1   122      3 -0.1243789E-02 -0.1452784E-03  0.0000000E+00  0.0000000E+00  0.1028387E-03  0.0000000E+00
         1   122      4 -0.1658374E-02 -0.1937058E-03  0.0000000E+00  0.0000000E+00  0.1369544E-03  0.0000000E+00
         1   122      5 -0.2072953E-02 -0.2421337E-03  0.0000000E+00  0.0000000E+00  0.1709882E-03  0.0000000E+00
         1   122      6 -0.2487527E-02 -0.2905622E-03  0.0000000E+00  0.0000000E+00  0.2049400E-03  0.0000000E+00
         1   122      7 -0.2902095E-02 -0.3389912E-03  0.0000000E+00  0.0000000E+00  0.2388099E-03  0.0000000E+00
         1   122      8 -0.3316657E-02 -0.3874208E-03  0.0000000E+00  0.0000000E+00  0.2725977E-03  0.0000000E+00
         1   122      9 -0.3731214E-02 -0.4358510E-03  0.0000000E+00  0.0000000E+00  0.3063036E-03  0.0000000E+00
         1   122     10  0.2535969E-03  0.1131389E-03  0.0000000E+00  0.0000000E+00  0.1660139E-01  0.1000000E-02

         1   123      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   123      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   123      2 -0.8534116E-03 -0.9685166E-04  0.0000000E+00  0.0000000E+00  0.6864037E-04  0.0000000E+00
         1   123      3 -0.1280109E-02 -0.1452784E-03  0.0000000E+00  0.0000000E+00  0.1028372E-03  0.0000000E+00
         1   123      4 -0.1706801E-02 -0.1937058E-03  0.0000000E+00  0.0000000E+00  0.1369518E-03  0.0000000E+00
         1   123      5 -0.2133487E-02 -0.2421337E-03  0.0000000E+00  0.0000000E+00  0.1709841E-03  0.0000000E+00
         1   123      6 -0.2560167E-02 -0.2905622E-03  0.0000000E+00  0.0000000E+00  0.2049342E-03  0.0000000E+00
         1   123      7 -0.2986843E-02 -0.3389912E-03  0.0000000E+00  0.0000000E+00  0.2388019E-03  0.0000000E+00
         1   123      8 -0.3413513E-02 -0.3874208E-03  0.0000000E+00  0.0000000E+00  0.2725873E-03  0.0000000E+00
         1   123      9 -0.3840177E-02 -0.4358510E-03  0.0000000E+00  0.0000000E+00  0.3062904E-03  0.0000000E+00
         1   123     10  0.2818659E-03  0.1131389E-03  0.0000000E+00  0.0000000E+00  0.1665081E-01  0.1000000E-02

         1   124      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   124      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   124      2 -0.8679393E-03 -0.9685166E-04  0.0000000E+00  0.0000000E+00  0.6863998E-04  0.0000000E+00
         1   124      3 -0.1301901E-02 -0.1452784E-03  0.0000000E+00  0.0000000E+00  0.1028363E-03  0.0000000E+00
         1   124      4 -0.1735856E-02 -0.1937058E-03  0.0000000E+00  0.0000000E+00  0.1369502E-03  0.0000000E+00
         1   124      5 -0.2169807E-02 -0.2421337E-03  0.0000000E+00  0.0000000E+00  0.1709817E-03  0.0000000E+00
         1   124      6 -0.2603752E-02 -0.2905622E-03  0.0000000E+00  0.0000000E+00  0.2049306E-03  0.0000000E+00
         1   124      7 -0.3037691E-02 -0.3389912E-03  0.0000000E+00  0.0000000E+00  0.2387971E-03  0.0000000E+00
         1   124      8 -0.3471626E-02 -0.3874208E-03  0.0000000E+00  0.0000000E+00  0.2725811E-03  0.0000000E+00
         1   124      9 -0.3905555E-02 -0.4358510E-03  0.0000000E+00  0.0000000E+00  0.3062825E-03  0.0000000E+00
         1   124     10  0.2988273E-03  0.1131389E-03  0.0000000E+00  0.0000000E+00  0.1668047E-01  0.1000000E-02

         1   125      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   125      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   125      2 -0.8921522E-03 -0.9685166E-04  0.0000000E+00  0.0000000E+00  0.6863933E-04  0.0000000E+00
         1   125      3 -0.1338220E-02 -0.1452784E-03  0.0000000E+00  0.0000000E+00  0.1028349E-03  0.0000000E+00
         1   125      4 -0.1784283E-02 -0.1937058E-03  0.0000000E+00  0.0000000E+00  0.1369476E-03  0.0000000E+00
         1   125      5 -0.2230340E-02 -0.2421337E-03  0.0000000E+00  0.0000000E+00  0.1709776E-03  0.0000000E+00
         1   125      6 -0.2676392E-02 -0.2905622E-03  0.0000000E+00  0.0000000E+00  0.2049248E-03  0.0000000E+00
         1   125      7 -0.3122439E-02 -0.3389912E-03  0.0000000E+00  0.0000000E+00  0.2387891E-03  0.0000000E+00
         1   125      8 -0.3568481E-02 -0.3874208E-03  0.0000000E+00  0.0000000E+00  0.2725707E-03  0.0000000E+00
         1   125      9 -0.4014518E-02 -0.4358510E-03  0.0000000E+00  0.0000000E+00  0.3062693E-03  0.0000000E+00
         1   125     10  0.3270964E-03  0.1131389E-03  0.0000000E+00  0.0000000E+00  0.1672989E-01  0.1000000E-02

         1   126      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
